Date,Country,City,Specie,count,min (ug/m3),max (ug/m3),median (ug/m3)
2018-02-12,US,Jacksonville,pm25,120,0.9,22.0,6.4
2018-04-29,US,Jacksonville,pm25,120,4.8,21.6,10.8
2018-05-01,US,Jacksonville,pm25,114,0.9,14.4,5.7
2018-04-08,IN,New Delhi,pm25,23,32.0,61.3,37.9
2018-06-11,IN,New Delhi,pm25,24,38.7,90.3,57.4
2018-06-27,IN,New Delhi,pm25,24,26.8,78.7,40.7
2018-01-01,IN,New Delhi,pm25,17,199.9,461.0,370.1
2018-03-04,IN,New Delhi,pm25,24,22.0,136.8,59.3
2018-03-20,IN,New Delhi,pm25,23,39.9,158.5,67.1
2018-06-25,IN,New Delhi,pm25,22,31.1,98.1,63.2
2018-02-24,IN,New Delhi,pm25,24,69.0,229.2,136.8
2018-02-27,IN,New Delhi,pm25,24,30.1,152.5,63.2
2018-03-16,IN,New Delhi,pm25,24,21.1,275.7,78.7
2018-04-03,IN,New Delhi,pm25,24,48.9,96.1,80.6
2018-04-09,IN,New Delhi,pm25,24,10.0,78.7,40.7
2018-06-06,IN,New Delhi,pm25,24,23.0,72.9,46.8
2018-01-20,IN,New Delhi,pm25,24,61.3,349.3,210.0
2018-01-27,IN,New Delhi,pm25,24,113.6,271.6,206.0
2018-03-02,IN,New Delhi,pm25,24,28.2,226.1,117.4
2018-03-05,IN,New Delhi,pm25,24,14.0,170.6,70.9
2018-05-15,IN,New Delhi,pm25,24,36.7,78.7,57.4
2018-06-24,IN,New Delhi,pm25,24,31.1,59.3,46.0
2018-01-02,IN,New Delhi,pm25,24,328.2,483.7,380.7
2018-02-21,IN,New Delhi,pm25,21,52.9,217.1,125.2
2018-03-30,IN,New Delhi,pm25,24,16.8,199.9,61.3
2018-06-09,IN,New Delhi,pm25,24,21.1,90.3,44.0
2018-06-12,IN,New Delhi,pm25,24,48.0,318.1,125.2
2018-02-05,IN,New Delhi,pm25,24,50.1,322.1,162.6
2018-02-07,IN,New Delhi,pm25,24,50.1,277.7,150.4
2018-03-17,IN,New Delhi,pm25,24,11.0,208.0,48.0
2018-03-26,IN,New Delhi,pm25,24,18.7,230.2,65.1
2018-03-27,IN,New Delhi,pm25,24,21.1,172.7,69.0
2018-03-28,IN,New Delhi,pm25,24,16.8,173.7,69.0
2018-04-21,IN,New Delhi,pm25,24,55.5,285.8,101.9
2018-01-05,IN,New Delhi,pm25,24,201.9,436.8,277.7
2018-03-06,IN,New Delhi,pm25,24,12.0,182.7,61.3
2018-03-01,IN,New Delhi,pm25,24,29.2,246.3,101.9
2018-04-26,IN,New Delhi,pm25,24,59.3,213.0,98.1
2018-05-09,IN,New Delhi,pm25,24,23.0,233.2,59.3
2018-02-09,IN,New Delhi,pm25,24,65.1,323.1,227.1
2018-02-28,IN,New Delhi,pm25,24,61.3,311.0,132.9
2018-03-13,IN,New Delhi,pm25,24,15.9,235.2,94.2
2018-04-24,IN,New Delhi,pm25,23,24.9,600.2945882352942,90.3
2018-05-16,IN,New Delhi,pm25,23,33.9,100.0,63.2
2018-05-19,IN,New Delhi,pm25,24,36.7,127.1,88.4
2018-05-21,IN,New Delhi,pm25,24,35.9,76.8,50.1
2018-05-24,IN,New Delhi,pm25,20,50.1,164.6,96.1
2018-01-10,IN,New Delhi,pm25,23,74.8,382.2,199.9
2018-02-12,IN,New Delhi,pm25,24,40.7,105.8,69.0
2018-06-10,IN,New Delhi,pm25,24,28.2,67.1,46.8
2018-05-10,IN,New Delhi,pm25,24,46.0,146.5,76.8
2018-05-28,IN,New Delhi,pm25,24,50.1,109.7,90.3
2018-03-14,IN,New Delhi,pm25,24,39.9,138.7,69.0
2018-04-14,IN,New Delhi,pm25,24,14.0,134.9,63.2
2018-04-11,IN,New Delhi,pm25,24,6.0,70.9,40.7
2018-06-04,IN,New Delhi,pm25,24,31.1,96.1,48.9
2018-01-26,IN,New Delhi,pm25,24,103.9,255.5,171.6
2018-02-08,IN,New Delhi,pm25,24,50.9,294.9,175.7
2018-04-25,IN,New Delhi,pm25,24,14.9,156.5,82.6
2018-05-12,IN,New Delhi,pm25,24,113.6,241.3,142.6
2018-05-26,IN,New Delhi,pm25,24,18.7,196.9,63.2
2018-01-11,IN,New Delhi,pm25,24,70.9,263.6,192.8
2018-04-18,IN,New Delhi,pm25,24,25.8,121.3,41.9
2018-04-05,IN,New Delhi,pm25,24,33.0,279.7,117.4
2018-06-03,IN,New Delhi,pm25,24,26.8,96.1,41.9
2018-01-09,IN,New Delhi,pm25,23,127.1,358.0,283.8
2018-01-24,IN,New Delhi,pm25,24,129.0,242.3,168.6
2018-03-19,IN,New Delhi,pm25,23,23.0,129.0,55.5
2018-03-29,IN,New Delhi,pm25,24,17.8,184.8,76.8
2018-04-04,IN,New Delhi,pm25,24,48.0,123.2,78.7
2018-05-01,IN,New Delhi,pm25,24,32.0,70.9,38.7
2018-06-28,IN,New Delhi,pm25,24,5.0,41.9,21.1
2018-06-29,IN,New Delhi,pm25,24,12.0,59.3,30.1
2018-01-07,IN,New Delhi,pm25,24,80.6,477.6,260.5
2018-01-21,IN,New Delhi,pm25,24,50.9,314.0,167.6
2018-01-23,IN,New Delhi,pm25,24,138.7,272.7,190.8
2018-04-16,IN,New Delhi,pm25,24,37.9,172.7,74.8
2018-04-22,IN,New Delhi,pm25,24,18.7,96.1,50.9
2018-01-06,IN,New Delhi,pm25,24,121.3,392.8,263.6
2018-01-08,IN,New Delhi,pm25,24,61.3,254.5,179.7
2018-06-15,IN,New Delhi,pm25,24,52.9,215.0,90.3
2018-06-19,IN,New Delhi,pm25,24,26.8,57.4,37.9
2018-06-26,IN,New Delhi,pm25,24,31.1,57.4,41.9
2018-03-21,IN,New Delhi,pm25,24,44.8,210.0,103.9
2018-03-24,IN,New Delhi,pm25,24,13.0,111.6,65.1
2018-02-23,IN,New Delhi,pm25,24,70.9,197.9,119.4
2018-05-27,IN,New Delhi,pm25,24,40.7,94.2,67.1
2018-01-15,IN,New Delhi,pm25,24,107.7,394.4,249.3
2018-02-03,IN,New Delhi,pm25,24,35.9,262.6,92.2
2018-04-15,IN,New Delhi,pm25,24,29.2,230.2,72.9
2018-05-13,IN,New Delhi,pm25,24,16.8,142.6,86.4
2018-06-01,IN,New Delhi,pm25,24,35.9,194.9,52.9
2018-06-20,IN,New Delhi,pm25,24,32.0,80.6,54.9
2018-01-30,IN,New Delhi,pm25,24,50.9,329.2,152.5
2018-03-07,IN,New Delhi,pm25,24,9.1,265.6,74.8
2018-03-03,IN,New Delhi,pm25,24,22.0,257.5,82.6
2018-04-17,IN,New Delhi,pm25,24,23.9,98.1,59.3
2018-01-22,IN,New Delhi,pm25,24,129.0,338.2,185.8
2018-02-04,IN,New Delhi,pm25,24,50.9,323.1,136.8
2018-04-29,IN,New Delhi,pm25,24,57.4,136.8,72.9
2018-05-05,IN,New Delhi,pm25,24,33.9,101.9,48.0
2018-05-06,IN,New Delhi,pm25,24,14.0,198.9,46.0
2018-06-05,IN,New Delhi,pm25,24,26.8,50.1,37.9
2018-06-30,IN,New Delhi,pm25,24,14.9,61.3,37.9
2018-07-01,IN,New Delhi,pm25,24,8.1,44.8,20.1
2018-02-10,IN,New Delhi,pm25,24,63.2,327.1,179.7
2018-03-25,IN,New Delhi,pm25,23,11.0,230.2,82.6
2018-02-14,IN,New Delhi,pm25,24,23.9,119.4,70.9
2018-02-26,IN,New Delhi,pm25,24,18.7,103.9,55.5
2018-05-23,IN,New Delhi,pm25,18,57.4,185.8,109.7
2018-06-02,IN,New Delhi,pm25,24,17.8,90.3,33.0
2018-01-28,IN,New Delhi,pm25,24,84.5,448.9,152.5
2018-01-29,IN,New Delhi,pm25,24,84.5,359.5,181.7
2018-03-15,IN,New Delhi,pm25,24,24.9,134.9,65.1
2018-05-11,IN,New Delhi,pm25,24,59.3,175.7,117.4
2018-05-14,IN,New Delhi,pm25,24,16.8,55.5,41.9
2018-05-29,IN,New Delhi,pm25,24,31.1,201.9,88.4
2018-05-30,IN,New Delhi,pm25,24,33.0,67.1,48.0
2018-06-18,IN,New Delhi,pm25,7,24.9,44.8,39.9
2018-02-20,IN,New Delhi,pm25,10,44.0,129.0,59.3
2018-03-08,IN,New Delhi,pm25,24,36.7,175.7,80.6
2018-06-21,IN,New Delhi,pm25,24,37.9,94.2,59.3
2018-03-22,IN,New Delhi,pm25,24,33.9,136.8,65.1
2018-05-17,IN,New Delhi,pm25,24,55.5,109.7,90.3
2018-06-13,IN,New Delhi,pm25,24,132.9,641.1786968325792,176.7
2018-01-13,IN,New Delhi,pm25,24,40.7,353.5,204.9
2018-02-13,IN,New Delhi,pm25,24,50.9,194.9,86.4
2018-02-25,IN,New Delhi,pm25,24,42.8,199.9,59.3
2018-04-23,IN,New Delhi,pm25,24,50.9,121.3,69.0
2018-01-17,IN,New Delhi,pm25,24,132.9,311.0,237.2
2018-01-18,IN,New Delhi,pm25,24,94.2,400.4,325.1
2018-06-23,IN,New Delhi,pm25,24,46.0,100.0,69.0
2018-01-25,IN,New Delhi,pm25,24,90.3,250.4,131.0
2018-01-31,IN,New Delhi,pm25,23,52.1,263.6,131.0
2018-02-22,IN,New Delhi,pm25,24,44.0,318.1,129.0
2018-03-23,IN,New Delhi,pm25,24,23.0,94.2,42.8
2018-04-12,IN,New Delhi,pm25,23,3.1,67.1,28.2
2018-05-20,IN,New Delhi,pm25,24,33.9,121.3,57.4
2018-06-07,IN,New Delhi,pm25,24,40.7,78.7,57.4
2018-01-04,IN,New Delhi,pm25,24,136.8,398.9,222.1
2018-01-14,IN,New Delhi,pm25,24,76.8,376.2,148.4
2018-04-02,IN,New Delhi,pm25,24,37.9,101.9,72.9
2018-05-03,IN,New Delhi,pm25,24,15.9,76.8,39.9
2018-01-19,IN,New Delhi,pm25,24,127.1,441.3,370.1
2018-03-10,IN,New Delhi,pm25,24,14.0,193.8,65.1
2018-04-20,IN,New Delhi,pm25,24,31.1,181.7,74.8
2018-03-09,IN,New Delhi,pm25,24,23.9,253.5,103.9
2018-03-12,IN,New Delhi,pm25,24,23.0,247.3,107.7
2018-02-06,IN,New Delhi,pm25,24,36.7,277.7,136.8
2018-02-15,IN,New Delhi,pm25,24,34.9,111.6,65.1
2018-04-06,IN,New Delhi,pm25,24,9.1,121.3,76.8
2018-04-13,IN,New Delhi,pm25,24,14.0,138.7,63.2
2018-04-19,IN,New Delhi,pm25,24,50.1,168.6,63.2
2018-04-30,IN,New Delhi,pm25,24,48.9,127.1,61.3
2018-01-16,IN,New Delhi,pm25,24,59.3,374.7,134.9
2018-02-01,IN,New Delhi,pm25,24,78.7,261.6,131.0
2018-06-14,IN,New Delhi,pm25,23,123.2,609.3799457013575,150.5
2018-06-22,IN,New Delhi,pm25,24,23.0,90.3,61.3
2018-05-02,IN,New Delhi,pm25,24,21.1,216.0,42.8
2018-05-25,IN,New Delhi,pm25,19,23.0,100.0,65.1
2018-03-11,IN,New Delhi,pm25,24,31.1,240.3,65.1
2018-03-31,IN,New Delhi,pm25,24,38.7,214.0,46.8
2018-04-27,IN,New Delhi,pm25,24,59.3,134.9,82.6
2018-05-18,IN,New Delhi,pm25,24,48.0,127.1,76.8
2018-05-22,IN,New Delhi,pm25,14,48.0,123.2,61.3
2018-06-08,IN,New Delhi,pm25,24,35.9,94.2,63.2
2018-01-03,IN,New Delhi,pm25,24,199.9,388.3,307.0
2018-01-12,IN,New Delhi,pm25,24,82.6,356.5,207.0
2018-06-16,IN,New Delhi,pm25,6,144.5,167.6,152.5
2018-02-11,IN,New Delhi,pm25,24,50.9,162.6,127.1
2018-03-18,IN,New Delhi,pm25,24,7.2,219.1,69.0
2018-04-01,IN,New Delhi,pm25,24,31.1,98.1,52.1
2018-04-07,IN,New Delhi,pm25,24,8.1,54.1,28.2
2018-04-10,IN,New Delhi,pm25,24,28.2,131.0,61.3
2018-04-28,IN,New Delhi,pm25,24,52.1,129.0,69.0
2018-05-04,IN,New Delhi,pm25,24,18.7,55.5,32.0
2018-05-07,IN,New Delhi,pm25,24,33.9,131.0,82.6
2018-02-02,IN,New Delhi,pm25,24,74.8,290.8,132.9
2018-02-16,IN,New Delhi,pm25,14,61.3,142.6,82.6
2018-05-08,IN,New Delhi,pm25,24,11.0,155.5,39.9
2018-05-31,IN,New Delhi,pm25,24,29.2,80.6,52.1
